mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted
3145.6165108680725,0.0,0.26749420166015625,0.0,relu,0.001,200,"(64, 32, 16, 8)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 200, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7304988165161743,0.7304988165161743,0.0,101,0.6780779243816766,0.6780779243816766,0.0,107,0.6773147168741106,0.6773147168741106,0.0,107,0.7304988165161743,0.7304988165161743,0.0,101
3301.3397088050842,0.0,0.2749953269958496,0.0,relu,0.001,200,"(64, 32, 16, 8)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 200, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7673884456912422,0.7673884456912422,0.0,15,0.7178071238569231,0.7178071238569231,0.0,35,0.7256194396675866,0.7256194396675866,0.0,7,0.7673884456912422,0.7673884456912422,0.0,15
3239.6454689502716,0.0,0.4647819995880127,0.0,relu,0.001,200,"(64, 32, 16, 8)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 200, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7446217235031122,0.7446217235031122,0.0,79,0.6961128771222754,0.6961128771222754,0.0,77,0.696534855345789,0.696534855345789,0.0,79,0.7446217235031122,0.7446217235031122,0.0,79
2785.2409930229187,0.0,1.2003252506256104,0.0,relu,0.001,200,"(256, 128, 64)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7689751906723942,0.7689751906723942,0.0,11,0.7326905758707061,0.7326905758707061,0.0,1,0.725467374197957,0.725467374197957,0.0,9,0.7689751906723942,0.7689751906723942,0.0,11
1959.5398099422455,0.0,1.2564477920532227,0.0,relu,0.001,200,"(256, 128, 64)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7418514946962391,0.7418514946962391,0.0,81,0.6954855964914919,0.6954855964914919,0.0,80,0.7020634840338291,0.7020634840338291,0.0,67,0.7418514946962391,0.7418514946962391,0.0,81
2786.382264137268,0.0,1.372765064239502,0.0,relu,0.001,200,"(256, 128, 64)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7689751906723942,0.7689751906723942,0.0,11,0.7326905758707061,0.7326905758707061,0.0,1,0.725467374197957,0.725467374197957,0.0,9,0.7689751906723942,0.7689751906723942,0.0,11
4479.983803987503,0.0,1.629302978515625,0.0,relu,0.001,200,"(256, 128, 64)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7527833786271587,0.7527833786271587,0.0,67,0.7101932171924862,0.7101932171924862,0.0,53,0.7105137036445339,0.7105137036445339,0.0,53,0.7527833786271587,0.7527833786271587,0.0,67
355.3408498764038,0.0,0.23740506172180176,0.0,relu,0.01,128,"(64, 32)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.75474708512317,0.75474708512317,0.0,62,0.7149036571814804,0.7149036571814804,0.0,45,0.7094957222248954,0.7094957222248954,0.0,55,0.75474708512317,0.75474708512317,0.0,62
805.7703788280487,0.0,0.40821218490600586,0.0,relu,0.01,128,"(64, 32)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7402910493556588,0.7402910493556588,0.0,83,0.6921439553033067,0.6921439553033067,0.0,85,0.6971586077838661,0.6971586077838661,0.0,75,0.7402910493556588,0.7402910493556588,0.0,83
340.6064381599426,0.0,0.26112890243530273,0.0,relu,0.01,128,"(64, 32)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.75474708512317,0.75474708512317,0.0,62,0.7149036571814804,0.7149036571814804,0.0,45,0.7094957222248954,0.7094957222248954,0.0,55,0.75474708512317,0.75474708512317,0.0,62
805.3524670600891,0.0,0.3770637512207031,0.0,relu,0.01,128,"(64, 32)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7402910493556588,0.7402910493556588,0.0,83,0.6921439553033067,0.6921439553033067,0.0,85,0.6971586077838661,0.6971586077838661,0.0,75,0.7402910493556588,0.7402910493556588,0.0,83
738.5831990242004,0.0,0.9333207607269287,0.0,relu,0.01,128,"(128, 64, 32)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.766967651442097,0.766967651442097,0.0,21,0.7239950464989118,0.7239950464989118,0.0,19,0.7190584996756327,0.7190584996756327,0.0,27,0.766967651442097,0.766967651442097,0.0,21
458.1507852077484,0.0,0.5258769989013672,0.0,relu,0.01,128,"(128, 64, 32)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7320154291224686,0.7320154291224686,0.0,99,0.6850241006314841,0.6850241006314841,0.0,96,0.6864913020609421,0.6864913020609421,0.0,96,0.7320154291224686,0.7320154291224686,0.0,99
748.42090010643,0.0,0.48102402687072754,0.0,relu,0.01,128,"(128, 64, 32)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.766967651442097,0.766967651442097,0.0,21,0.7239950464989118,0.7239950464989118,0.0,19,0.7190584996756327,0.7190584996756327,0.0,27,0.766967651442097,0.766967651442097,0.0,21
1859.1347079277039,0.0,0.767996072769165,0.0,relu,0.01,128,"(128, 64, 32)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7418953274305251,0.7418953274305251,0.0,80,0.6981803032643653,0.6981803032643653,0.0,76,0.6965073197996927,0.6965073197996927,0.0,80,0.7418953274305251,0.7418953274305251,0.0,80
581.9682488441467,0.0,0.1926262378692627,0.0,relu,0.01,128,"(32, 16, 16, 8, 8, 4)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7569825545717542,0.7569825545717542,0.0,57,0.7024797514408416,0.7024797514408416,0.0,67,0.7018487847069412,0.7018487847069412,0.0,70,0.7569825545717542,0.7569825545717542,0.0,57
358.0425159931183,0.0,0.19473028182983398,0.0,relu,0.01,128,"(32, 16, 16, 8, 8, 4)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.707767160515473,0.707767160515473,0.0,118,0.6497742146540881,0.6497742146540881,0.0,119,0.6283148462819715,0.6283148462819715,0.0,119,0.707767160515473,0.707767160515473,0.0,118
590.4551529884338,0.0,0.21619486808776855,0.0,relu,0.01,128,"(32, 16, 16, 8, 8, 4)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7569825545717542,0.7569825545717542,0.0,57,0.7024797514408416,0.7024797514408416,0.0,67,0.7018487847069412,0.7018487847069412,0.0,70,0.7569825545717542,0.7569825545717542,0.0,57
1057.7073647975922,0.0,0.23599934577941895,0.0,relu,0.01,128,"(32, 16, 16, 8, 8, 4)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.6986499517839923,0.6986499517839923,0.0,120,0.6553498995189929,0.6553498995189929,0.0,118,0.6514206513043984,0.6514206513043984,0.0,116,0.6986499517839923,0.6986499517839923,0.0,120
458.0632529258728,0.0,0.2734029293060303,0.0,relu,0.01,128,"(64, 32, 16, 8)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7658280003506619,0.7658280003506619,0.0,27,0.7211304526052903,0.7211304526052903,0.0,25,0.7234919660803601,0.7234919660803601,0.0,11,0.7658280003506619,0.7658280003506619,0.0,27
293.5238289833069,0.0,0.28453493118286133,0.0,relu,0.01,128,"(64, 32, 16, 8)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7292013675813097,0.7292013675813097,0.0,103,0.6784688855532539,0.6784688855532539,0.0,106,0.6847683876393968,0.6847683876393968,0.0,97,0.7292013675813097,0.7292013675813097,0.0,103
466.65498900413513,0.0,0.32913994789123535,0.0,relu,0.01,128,"(64, 32, 16, 8)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7658280003506619,0.7658280003506619,0.0,27,0.7211304526052903,0.7211304526052903,0.0,25,0.7234919660803601,0.7234919660803601,0.0,11,0.7658280003506619,0.7658280003506619,0.0,27
1115.4950368404388,0.0,0.3049290180206299,0.0,relu,0.01,128,"(64, 32, 16, 8)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7486718681511353,0.7486718681511353,0.0,74,0.6986250049103706,0.6986250049103706,0.0,75,0.7095848724407213,0.7095848724407213,0.0,54,0.7486718681511353,0.7486718681511353,0.0,74
2229.0309817790985,0.0,1.3575470447540283,0.0,relu,0.01,128,"(256, 128, 64)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7660822302095205,0.7660822302095205,0.0,25,0.7234664695383166,0.7234664695383166,0.0,21,0.720214866757724,0.720214866757724,0.0,23,0.7660822302095205,0.7660822302095205,0.0,25
1751.1193599700928,0.0,1.13844895362854,0.0,relu,0.01,128,"(256, 128, 64)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7413255018848076,0.7413255018848076,0.0,82,0.6987159003397194,0.6987159003397194,0.0,74,0.6974865778427961,0.6974865778427961,0.0,74,0.7413255018848076,0.7413255018848076,0.0,82
2238.9715292453766,0.0,1.2528860569000244,0.0,relu,0.01,128,"(256, 128, 64)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7660822302095205,0.7660822302095205,0.0,25,0.7234664695383166,0.7234664695383166,0.0,21,0.720214866757724,0.720214866757724,0.0,23,0.7660822302095205,0.7660822302095205,0.0,25
4188.220711946487,0.0,0.9242689609527588,0.0,relu,0.01,128,"(256, 128, 64)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7567546243534672,0.7567546243534672,0.0,60,0.7137751533203107,0.7137751533203107,0.0,47,0.7129573079504526,0.7129573079504526,0.0,43,0.7567546243534672,0.7567546243534672,0.0,60
312.10957384109497,0.0,0.2658679485321045,0.0,relu,0.01,200,"(64, 32)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.758972560708337,0.758972560708337,0.0,44,0.711674805514664,0.711674805514664,0.0,51,0.7133332010767311,0.7133332010767311,0.0,41,0.758972560708337,0.758972560708337,0.0,44
653.4116270542145,0.0,0.34467101097106934,0.0,relu,0.01,200,"(64, 32)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7297010607521697,0.7297010607521697,0.0,102,0.6820021238071213,0.6820021238071213,0.0,102,0.6793777227637571,0.6793777227637571,0.0,106,0.7297010607521697,0.7297010607521697,0.0,102
311.8154318332672,0.0,0.23807096481323242,0.0,relu,0.01,200,"(64, 32)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.758972560708337,0.758972560708337,0.0,44,0.711674805514664,0.711674805514664,0.0,51,0.7133332010767311,0.7133332010767311,0.0,41,0.758972560708337,0.758972560708337,0.0,44
701.895131111145,0.0,0.2526240348815918,0.0,relu,0.01,200,"(64, 32)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7401946173402297,0.7401946173402297,0.0,85,0.6947300413219099,0.6947300413219099,0.0,81,0.6969467215670441,0.6969467215670441,0.0,77,0.7401946173402297,0.7401946173402297,0.0,85
1043.845449924469,0.0,0.5445001125335693,0.0,relu,0.01,200,"(128, 64, 32)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7695713158586832,0.7695713158586832,0.0,9,0.7279978654188105,0.7279978654188105,0.0,7,0.7234750070025621,0.7234750070025621,0.0,13,0.7695713158586832,0.7695713158586832,0.0,9
714.652590751648,0.0,0.49405789375305176,0.0,relu,0.01,200,"(128, 64, 32)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7397212238099413,0.7397212238099413,0.0,86,0.693818347720926,0.693818347720926,0.0,82,0.6917698191996169,0.6917698191996169,0.0,89,0.7397212238099413,0.7397212238099413,0.0,86
1045.9954960346222,0.0,0.4574458599090576,0.0,relu,0.01,200,"(128, 64, 32)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7695713158586832,0.7695713158586832,0.0,9,0.7279978654188105,0.7279978654188105,0.0,7,0.7234750070025621,0.7234750070025621,0.0,13,0.7695713158586832,0.7695713158586832,0.0,9
1604.3182311058044,0.0,0.3937408924102783,0.0,relu,0.01,200,"(128, 64, 32)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7538002980625932,0.7538002980625932,0.0,66,0.7076052173019467,0.7076052173019467,0.0,62,0.7071643376789081,0.7071643376789081,0.0,59,0.7538002980625932,0.7538002980625932,0.0,66
487.28956604003906,0.0,0.25084996223449707,0.0,relu,0.01,200,"(32, 16, 16, 8, 8, 4)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7595686858946261,0.7595686858946261,0.0,42,0.709812719539791,0.709812719539791,0.0,54,0.703096114357633,0.703096114357633,0.0,65,0.7595686858946261,0.7595686858946261,0.0,42
306.4442000389099,0.0,0.188201904296875,0.0,relu,0.01,200,"(32, 16, 16, 8, 8, 4)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7166126062943806,0.7166126062943806,0.0,114,0.6647990260845321,0.6647990260845321,0.0,112,0.6644949712447121,0.6644949712447121,0.0,113,0.7166126062943806,0.7166126062943806,0.0,114
485.20623302459717,0.0,0.1916182041168213,0.0,relu,0.01,200,"(32, 16, 16, 8, 8, 4)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7595686858946261,0.7595686858946261,0.0,42,0.709812719539791,0.709812719539791,0.0,54,0.703096114357633,0.703096114357633,0.0,65,0.7595686858946261,0.7595686858946261,0.0,42
764.5703699588776,0.0,0.19756698608398438,0.0,relu,0.01,200,"(32, 16, 16, 8, 8, 4)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (32, 16, 16, 8, 8, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7365302007539231,0.7365302007539231,0.0,90,0.6838788943996812,0.6838788943996812,0.0,99,0.6838998951400796,0.6838998951400796,0.0,98,0.7365302007539231,0.7365302007539231,0.0,90
482.42544889450073,0.0,0.288348913192749,0.0,relu,0.01,200,"(64, 32, 16, 8)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7645919172437977,0.7645919172437977,0.0,33,0.7225393111620512,0.7225393111620512,0.0,23,0.7185416751327555,0.7185416751327555,0.0,29,0.7645919172437977,0.7645919172437977,0.0,33
243.68280816078186,0.0,0.2822749614715576,0.0,relu,0.01,200,"(64, 32, 16, 8)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7254317524327167,0.7254317524327167,0.0,111,0.6696257441249239,0.6696257441249239,0.0,111,0.6722881921064748,0.6722881921064748,0.0,109,0.7254317524327167,0.7254317524327167,0.0,111
483.22611808776855,0.0,0.2844400405883789,0.0,relu,0.01,200,"(64, 32, 16, 8)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7645919172437977,0.7645919172437977,0.0,33,0.7225393111620512,0.7225393111620512,0.0,23,0.7185416751327555,0.7185416751327555,0.0,29,0.7645919172437977,0.7645919172437977,0.0,33
802.9713339805603,0.0,0.2371537685394287,0.0,relu,0.01,200,"(64, 32, 16, 8)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (64, 32, 16, 8), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7455071447356886,0.7455071447356886,0.0,77,0.690624233431988,0.690624233431988,0.0,88,0.7034111582189676,0.7034111582189676,0.0,64,0.7455071447356886,0.7455071447356886,0.0,77
1499.496088027954,0.0,0.9027519226074219,0.0,relu,0.01,200,"(256, 128, 64)",constant,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7734899623038485,0.7734899623038485,0.0,1,0.7282179039274131,0.7282179039274131,0.0,3,0.7286342488646991,0.7286342488646991,0.0,1,0.7734899623038485,0.7734899623038485,0.0,1
1138.6171929836273,0.0,0.9018197059631348,0.0,relu,0.01,200,"(256, 128, 64)",constant,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7345489611641974,0.7345489611641974,0.0,94,0.6877160166205274,0.6877160166205274,0.0,94,0.6950927468886885,0.6950927468886885,0.0,86,0.7345489611641974,0.7345489611641974,0.0,94
1438.5853850841522,0.0,0.9017410278320312,0.0,relu,0.01,200,"(256, 128, 64)",adaptive,0.001,400,adam,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.7734899623038485,0.7734899623038485,0.0,1,0.7282179039274131,0.7282179039274131,0.0,3,0.7286342488646991,0.7286342488646991,0.0,1,0.7734899623038485,0.7734899623038485,0.0,1
3386.1953060626984,0.0,0.8903050422668457,0.0,relu,0.01,200,"(256, 128, 64)",adaptive,0.001,400,sgd,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 200, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'sgd'}",0.7569036556500395,0.7569036556500395,0.0,59,0.712768978114203,0.712768978114203,0.0,50,0.7105479393875122,0.7105479393875122,0.0,52,0.7569036556500395,0.7569036556500395,0.0,59
